Price
1400000000.0
2500000000.0
788000000.0
1200000000.0
1200000000.0
399000000.0
399000000.0
3800000000.0
2400000.0
2700000000.0
598000000.0
1500000000.0
1000000000.0
554000000.0
2700000000.0
3130000000.0
1500000000.0
1200000000.0
680000000.0
4200000000.0
3500000000.0
5000000000.0
950000000.0
4500000000.0
4500000000.0
2500000000.0
260000000.0
1860000000.0
3000000000.0
1100000000.0
280000000.0
1300000000.0
3250000000.0
999000000.0
400000000.0
550000000.0
760000000.0
1200000000.0
1000000000.0
5360000000.0
1370000000.0
850000000.0
1400000000.0
1200000.0
2000000000.0
1100000000.0
6500000000.0
1500000000.0
3750000000.0
5040000000.0
3900000000.0
555000000.0
3280000000.0
850000000.0
2200000000.0
777000000.0
1200000000.0
700000000.0
1950000000.0
800000000.0
2850000000.0
798000000.0
1350000000.0
4890000000.0
1400000000.0
799000000.0
750000000.0
3900000000.0
1140000000.0
3000000000.0
344000000.0
545000000.0
2700000000.0
1430000000.0
1600000000.0
1000000000.0
750000000.0
1650000000.0
650000000.0
1800000000.0
3000000000.0
1500000000.0
1000000000.0
2150000000.0
1200000000.0
1200000000.0
1500000000.0
1200000000.0
1750000000.0
900000000.0
1800000000.0
1920000000.0
3270000000.0
1300000000.0
1400000000.0
2560000000.0
1990000000.0
2000000000.0
500000000.0
4250000000.0
2500000000.0
1200000000.0
1350000000.0
1500000000.0
4250000000.0
1990000000.0
1400000000.0
1000000000.0
2700000000.0
1200000000.0
480000000.0
399000000.0
399000000.0
1200000000.0
550000000.0
1480000000.0
4099999999.0
1500000000.0
1350000000.0
1600000000.0
2310000000.0
778000000.0
815000000.0
3250000000.0
2500000000.0
850000000.0
935000000.0
1750000000.0
2420000000.0
2100000000.0
2100000000.0
3920000000.0
3000000000.0
2500000000.0
998000000.0
1200000000.0
3920000000.0
988000000.0
1700000000.0
1000000000.0
4890000000.0
1000000000.0
2500000000.0
3900000000.0
3140000000.0
525000000.0
700000000.0
2400000000.0
555000000.0
650000000.0
1400000000.0
1150000000.0
2900000000.0
3000000000.0
1600000000.0
800000000.0
3800000000.0
5040000000.0
1500000000.0
3150000000.0
3240000000.0
786000000.0
2500000000.0
777000000.0
1500000000.0
315000000.0
3800000000.0
2500000000.0
808000000.0
1910000000.0
3200000000.0
950000000.0
1300000000.0
2420000000.0
1100000000.0
570000000.0
1500000000.0
1990000000.0
1200000000.0
6000000000.0
3590000000.0
4200000000.0
1200000000.0
865000000.0
615000000.0
2700000000.0
1600000000.0
2210000000.0
1350000000.0
1250000000.0
1600000000.0
786000000.0
809000000.0
300000000.0
2500000000.0
3900000000.0
400000000.0
2700000000.0
1200000000.0
1500000000.0
2700000000.0
3000000000.0
1500000000.0
850000000.0
1330000000.0
807000000.0
2500000000.0
1800000000.0
2420000000.0
1100000000.0
750000000.0
2500000000.0
2700000000.0
700000000.0
3110000000.0
1100000000.0
1100000000.0
1300000000.0
900000000.0
3800000000.0
1600000000.0
950000000.0
3200000000.0
650000000.0
1680000000.0
2300000000.0
2100000000.0
775000000.0
1300000000.0
2550000000.0
772000000.0
2000000000.0
815000000.0
4500000000.0
989000000.0
581000000.0
3920000000.0
900000000.0
3500000000.0
3000000000.0
1200000000.0
500000000.0
950000000.0
1140000000.0
3250000000.0
3000000000.0
700000000.0
1080000000.0
1600000000.0
815000000.0
1630000000.0
2300000000.0
1600000000.0
1200000000.0
750000000.0
749000000.0
2500000000.0
2850000000.0
399000000.0
3300000000.0
2700000000.0
2000000000.0
555000000.0
777000000.0
560000000.0
1200000000.0
399000000.0
2100000000.0
485000000.0
1250000000.0
2000000000.0
399000000.0
1700000000.0
1200000000.0
725000000.0
2100000000.0
700000000.0
399000000.0
786000000.0
1160000000.0
1500000000.0
650000000.0
900000000.0
3280000000.0
2000000000.0
800000000.0
1200000000.0
755000000.0
3600000000.0
800000000.0
765000000.0
615000000.0
3920000000.0
988000000.0
4500000000.0
975000000.0
4250000000.0
755000000.0
615000000.0
2020000000.0
1240000000.0
3000000000.0
615000000.0
3900000000.0
1200000000.0
2500000000.0
631000000.0
2800000000.0
4000000000.0
4200000000.0
1400000000.0
3600000000.0
350000000.0
1200000000.0
988000000.0
1000000000.0
2850000000.0
779000000.0
800000000.0
720000000.0
1750000000.0
907000000.0
787000000.0
988000000.0
2500000000.0
1480000000.0
5000000000.0
3000000000.0
1270000000.0
600000000.0
775000000.0
2310000000.0
2300000000.0
1800000000.0
2500000000.0
988000000.0
475000000.0
1700000000.0
779000000.0
4000000000.0
1200000000.0
554000000.0
800000000.0
1100000000.0
2000000000.0
786000000.0
1250000000.0
550000000.0
1700000000.0
2200000000.0
3680000000.0
974000000.0
1450000000.0
3800000000.0
900000000.0
3000000000.0
786000000.0
3920000000.0
3000000000.0
950000000.0
399000000.0
3000000000.0
968000000.0
4800000000.0
1240000000.0
1500000000.0
700000000.0
1000000000.0
2500000000.0
2560000000.0
955000000.0
3990000000.0
1870000000.0
1600000000.0
1380000000.0
1000000000.0
850000000.0
3000000000.0
560000000.0
399000000.0
3920000000.0
399000000.0
1600000000.0
1600000000.0
850000000.0
815000000.0
880000000.0
1200000000.0
850000000.0
3920000000.0
776000000.0
1785203493.366492
825000000.0
3900000000.0
786000000.0
554000000.0
1530000000.0
950000000.0
3000000000.0
988000000.0
1430000000.0
2000000000.0
2500000000.0
988000000.0
399000000.0
988000000.0
900000000.0
875000000.0
595000000.0
700000000.0
2700000000.0
3000000000.0
6500000000.0
2950000000.0
6110000000.0
800000000.0
1100000000.0
399000000.0
750000000.0
988000000.0
988000000.0
3000000000.0
2500000000.0
1490000000.0
1100000000.0
2800000000.0
490000000.0
465000000.0
575000000.0
1800000000.0
777000000.0
1250000000.0
1500000000.0
3700000000.0
1270000000.0
1200000000.0
749000000.0
3670000000.0
600000000.0
5500000000.0
1480000000.0
1290000000.0
4250000000.0
1600000000.0
2860000000.0
615000000.0
554000000.0
565000000.0
800000000.0
1500000000.0
2500000000.0
749000000.0
1700000000.0
1200000000.0
545000000.0
800000000.0
1400000000.0
550000000.0
